datetime,Rio_Grande_NR_Alameda,Rio_Grande_at_Alameda_Bridge_at_Alameda,Rio Grande Albuquerque,Rio Grande at Isleta Lakes NR Isleta
1/8/2019 22:15,2.64,12.8,2.76,4.73
1/8/2019 22:30,2.64,12.8,2.76,4.72
1/8/2019 22:45,2.65,12.81,2.75,4.72
1/8/2019 23:00,2.65,12.81,2.75,4.72
1/8/2019 23:15,2.65,12.8,2.75,4.72
1/8/2019 23:30,2.65,12.8,2.75,4.71
1/8/2019 23:45,2.65,12.81,2.75,4.71
1/9/2019 0:00,2.65,12.82,2.75,4.71
1/9/2019 0:15,2.65,12.82,2.75,4.71
1/9/2019 0:30,2.64,12.82,2.75,4.7
1/9/2019 0:45,2.63,12.81,2.74,4.7
1/9/2019 1:00,2.62,12.8,2.75,4.7
1/9/2019 1:15,2.62,12.8,2.75,4.7
1/9/2019 1:30,2.63,12.82,2.75,4.69
1/9/2019 1:45,2.63,12.82,2.75,4.69
1/9/2019 2:00,2.64,12.82,2.76,4.69
1/9/2019 2:15,2.65,12.83,2.77,4.69
1/9/2019 2:30,2.65,12.82,2.77,4.69
1/9/2019 2:45,2.65,12.83,2.77,4.69
1/9/2019 3:00,2.65,12.82,2.77,4.68
1/9/2019 3:15,2.65,12.82,2.79,4.68
1/9/2019 3:30,2.64,12.81,2.78,4.68
1/9/2019 3:45,2.64,12.81,2.79,4.67
1/9/2019 4:00,2.64,12.79,2.79,4.67
1/9/2019 4:15,2.64,12.78,2.79,4.67
1/9/2019 4:30,2.64,12.78,2.8,4.67
1/9/2019 4:45,2.63,12.78,2.8,4.67
1/9/2019 5:00,2.63,12.78,2.79,4.66
1/9/2019 5:15,2.63,12.79,2.8,4.66
1/9/2019 5:30,2.63,12.8,2.81,4.66
1/9/2019 5:45,2.63,12.79,2.79,4.66
1/9/2019 6:00,2.62,12.78,2.78,4.65
1/9/2019 6:15,2.62,12.79,2.79,4.65
1/9/2019 6:30,2.62,12.79,2.8,4.65
1/9/2019 6:45,2.62,12.8,2.81,4.64
1/9/2019 7:00,2.62,12.79,2.8,4.64
1/9/2019 7:15,2.62,12.79,2.79,4.64
1/9/2019 7:30,2.61,12.78,2.79,4.63
1/9/2019 7:45,2.61,12.77,2.8,4.63
1/9/2019 8:00,2.61,12.76,2.8,4.63
1/9/2019 8:15,2.61,12.77,2.8,4.63
1/9/2019 8:30,2.61,12.77,2.8,4.63
1/9/2019 8:45,2.61,12.77,2.8,4.63
1/9/2019 9:00,2.61,12.78,2.8,4.63
1/9/2019 9:15,2.61,12.79,2.8,4.64
1/9/2019 9:30,2.61,12.77,2.8,4.64
1/9/2019 9:45,2.61,12.77,2.8,4.64
1/9/2019 10:00,2.61,12.75,2.8,4.64
1/9/2019 10:15,2.61,12.75,2.8,4.64
1/9/2019 10:30,2.61,12.76,2.79,4.64
1/9/2019 10:45,2.62,12.76,2.8,4.64
1/9/2019 11:00,2.61,12.77,2.8,4.65
1/9/2019 11:15,2.62,12.76,2.79,4.65
1/9/2019 11:30,2.61,12.75,2.79,4.65
1/9/2019 11:45,2.61,12.74,2.79,4.65
1/9/2019 12:00,2.61,12.74,2.79,4.66
1/9/2019 12:15,2.6,12.73,2.79,4.66
1/9/2019 12:30,2.6,12.74,2.8,4.66
1/9/2019 12:45,2.61,12.75,2.79,4.67
1/9/2019 13:00,2.6,12.76,2.79,4.66
1/9/2019 13:15,2.61,12.76,2.78,4.67
1/9/2019 13:30,2.6,12.76,2.79,4.67
1/9/2019 13:45,2.61,12.77,2.78,4.67
1/9/2019 14:00,2.6,12.77,2.79,4.68
1/9/2019 14:15,2.61,12.78,2.79,4.68
1/9/2019 14:30,2.6,12.78,2.79,4.69
1/9/2019 14:45,2.6,12.78,2.78,4.69
1/9/2019 15:00,2.6,12.77,2.78,4.69
1/9/2019 15:15,2.6,12.76,2.78,4.7
1/9/2019 15:30,2.6,12.76,2.78,4.7
1/9/2019 15:45,2.6,12.78,2.78,4.7
1/9/2019 16:00,2.6,12.78,2.77,4.71
1/9/2019 16:15,2.6,12.79,2.77,4.71
1/9/2019 16:30,2.6,12.78,2.78,4.71
1/9/2019 16:45,2.6,12.77,2.78,4.71
1/9/2019 17:00,2.6,12.76,2.78,4.71
1/9/2019 17:15,2.6,12.76,2.78,4.72
1/9/2019 17:30,2.6,12.77,2.78,4.72
1/9/2019 17:45,2.6,12.77,2.78,4.72
1/9/2019 18:00,2.6,12.77,2.78,4.72
1/9/2019 18:15,2.6,12.78,2.78,4.72
1/9/2019 18:30,2.6,12.79,2.78,4.72
1/9/2019 18:45,2.6,12.8,2.77,4.72
1/9/2019 19:00,2.6,12.81,2.77,4.72
1/9/2019 19:15,2.6,12.8,2.77,4.72
1/9/2019 19:30,2.6,12.8,2.77,4.72
1/9/2019 19:45,2.59,12.8,2.78,4.72
1/9/2019 20:00,2.58,12.79,2.77,4.71
1/9/2019 20:15,2.58,12.78,2.77,4.71
1/9/2019 20:30,2.58,12.77,2.77,4.71
1/9/2019 20:45,2.58,12.79,2.77,4.71
1/9/2019 21:00,2.59,12.8,2.77,4.71
1/9/2019 21:15,2.59,12.8,2.77,4.71
1/9/2019 21:30,2.6,12.8,2.76,4.71
1/9/2019 21:45,2.6,12.8,2.77,4.7
1/9/2019 22:00,2.61,12.81,2.76,4.7
1/9/2019 22:15,2.61,12.82,2.76,4.7
1/9/2019 22:30,2.61,12.82,2.77,4.7
1/9/2019 22:45,2.62,12.83,2.77,4.7
1/9/2019 23:00,2.62,12.83,2.77,4.7
1/9/2019 23:15,2.62,12.83,2.77,4.69
1/9/2019 23:30,2.63,12.84,2.77,4.69
1/9/2019 23:45,2.66,12.85,2.77,4.7
1/10/2019 0:00,2.7,12.85,2.77,4.69
1/10/2019 0:15,2.72,12.84,2.77,4.69
1/10/2019 0:30,2.73,12.84,2.76,4.69
1/10/2019 0:45,2.72,12.84,2.76,4.69
1/10/2019 1:00,2.7,12.84,2.76,4.69
1/10/2019 1:15,2.68,12.83,2.76,4.69
1/10/2019 1:30,2.66,12.83,2.76,4.69
1/10/2019 1:45,2.66,12.83,2.76,4.69
1/10/2019 2:00,2.66,12.83,2.76,4.69
1/10/2019 2:15,2.67,12.83,2.75,4.69
1/10/2019 2:30,2.68,12.84,2.76,4.69
1/10/2019 2:45,2.69,12.84,2.76,4.69
1/10/2019 3:00,2.7,12.85,2.77,4.69
1/10/2019 3:15,2.72,12.85,2.77,4.69
1/10/2019 3:30,2.73,12.84,2.77,4.69
1/10/2019 3:45,2.75,12.85,2.78,4.69
1/10/2019 4:00,2.76,12.85,2.78,4.69
1/10/2019 4:15,2.78,12.86,2.79,4.7
1/10/2019 4:30,2.79,12.86,2.78,4.69
1/10/2019 4:45,2.8,12.84,2.79,4.69
1/10/2019 5:00,2.81,12.83,2.8,4.69
1/10/2019 5:15,2.82,12.83,2.82,4.69
1/10/2019 5:30,2.83,12.83,2.82,4.68
1/10/2019 5:45,2.83,12.83,2.81,4.68
1/10/2019 6:00,2.84,12.84,2.82,4.68
1/10/2019 6:15,2.85,12.83,2.82,4.67
1/10/2019 6:30,2.85,12.83,2.82,4.67
1/10/2019 6:45,2.86,12.83,2.83,4.67
1/10/2019 7:00,2.87,12.82,2.82,4.66
1/10/2019 7:15,2.87,12.82,2.83,4.66
1/10/2019 7:30,2.87,12.81,2.83,4.66
1/10/2019 7:45,2.87,12.81,2.84,4.65
1/10/2019 8:00,2.89,12.81,2.85,4.65
1/10/2019 8:15,2.87,12.81,2.85,4.65
1/10/2019 8:30,2.87,12.8,2.86,4.64
1/10/2019 8:45,2.87,12.8,2.87,4.64
1/10/2019 9:00,2.88,12.8,2.88,4.63
1/10/2019 9:15,2.88,12.8,2.89,4.63
1/10/2019 9:30,2.89,12.79,2.89,4.63
1/10/2019 9:45,2.89,12.79,2.9,4.63
1/10/2019 10:00,2.88,12.79,2.91,4.63
1/10/2019 10:15,2.89,12.79,2.91,4.63
1/10/2019 10:30,2.89,12.79,2.93,4.63
1/10/2019 10:45,2.89,12.8,2.93,4.63
1/10/2019 11:00,2.88,12.8,2.96,4.63
1/10/2019 11:15,2.88,12.8,2.97,4.63
1/10/2019 11:30,2.88,12.8,2.97,4.63
1/10/2019 11:45,2.89,12.79,2.97,4.64
1/10/2019 12:00,2.89,12.79,2.98,4.64
1/10/2019 12:15,2.9,12.79,2.99,4.64
1/10/2019 12:30,2.91,12.8,3.01,4.64
1/10/2019 12:45,2.91,12.79,3,4.65
1/10/2019 13:00,2.9,12.78,3,4.65
1/10/2019 13:15,2.9,12.78,3.01,4.66
1/10/2019 13:30,2.9,12.78,3.02,4.66
1/10/2019 13:45,2.91,12.78,3.03,4.67
1/10/2019 14:00,2.91,12.79,3.03,4.68
1/10/2019 14:15,2.91,12.79,3.03,4.69
1/10/2019 14:30,2.91,12.8,3.03,4.7
1/10/2019 14:45,2.89,12.79,3.04,4.71
1/10/2019 15:00,2.89,12.78,3.04,4.72
1/10/2019 15:15,2.9,12.78,3.04,4.73
1/10/2019 15:30,2.9,12.77,3.04,4.73
1/10/2019 15:45,2.89,12.77,3.04,4.74
1/10/2019 16:00,2.88,12.77,3.04,4.75
1/10/2019 16:15,2.89,12.77,3.04,4.76
1/10/2019 16:30,2.9,12.78,3.05,4.77
1/10/2019 16:45,2.9,12.79,3.06,4.78
1/10/2019 17:00,2.9,12.79,3.05,4.79
1/10/2019 17:15,2.91,12.79,3.05,4.8
1/10/2019 17:30,2.91,12.78,3.04,4.8
1/10/2019 17:45,2.91,12.79,3.04,4.81
1/10/2019 18:00,2.9,12.79,3.05,4.83
1/10/2019 18:15,2.89,12.79,3.03,4.83
1/10/2019 18:30,2.9,12.8,3.04,4.84
1/10/2019 18:45,2.9,12.8,3.05,4.85
1/10/2019 19:00,2.91,12.8,3.05,4.86
1/10/2019 19:15,2.91,12.8,3.04,4.86
1/10/2019 19:30,2.91,12.8,3.04,4.87
1/10/2019 19:45,2.92,12.8,3.06,4.88
1/10/2019 20:00,2.93,12.79,3.05,4.89
1/10/2019 20:15,2.93,12.77,3.05,4.89
1/10/2019 20:30,2.94,12.76,3.05,4.9
1/10/2019 20:45,2.94,12.74,3.05,4.9
1/10/2019 21:00,2.94,12.73,3.04,4.91
1/10/2019 21:15,2.94,12.73,3.05,4.91
1/10/2019 21:30,2.94,12.73,3.06,4.92
1/10/2019 21:45,2.94,12.73,3.07,4.92
1/10/2019 22:00,2.95,12.73,3.07,4.92
1/10/2019 22:15,2.96,12.74,3.07,4.92
1/10/2019 22:30,2.96,12.76,3.06,4.92
1/10/2019 22:45,2.96,12.77,3.06,4.92
1/10/2019 23:00,3,12.79,3.06,4.92
1/10/2019 23:15,3.02,12.8,3.07,4.92
1/10/2019 23:30,3.04,12.81,3.08,4.93
1/10/2019 23:45,3.05,12.79,3.09,4.93
1/11/2019 0:00,3.06,12.8,3.1,4.93
1/11/2019 0:15,3.06,12.8,3.1,4.93
1/11/2019 0:30,3.04,12.8,3.1,4.93
1/11/2019 0:45,3.02,12.81,3.1,4.93
1/11/2019 1:00,3,12.81,3.09,4.93
1/11/2019 1:15,2.99,12.8,3.09,4.93
1/11/2019 1:30,2.97,12.8,3.11,4.93
1/11/2019 1:45,2.96,12.8,3.1,4.93
1/11/2019 2:00,2.94,12.8,3.11,4.93
1/11/2019 2:15,2.95,12.8,3.11,4.94
1/11/2019 2:30,2.95,12.8,3.12,4.94
1/11/2019 2:45,2.94,12.8,3.12,4.94
1/11/2019 3:00,2.94,12.8,3.14,4.94
1/11/2019 3:15,2.94,12.79,3.15,4.94
1/11/2019 3:30,2.93,12.8,3.15,4.94
1/11/2019 3:45,2.93,12.8,3.16,4.94
1/11/2019 4:00,2.93,12.79,3.17,4.94
1/11/2019 4:15,2.92,12.78,3.17,4.94
1/11/2019 4:30,2.92,12.79,3.17,4.94
1/11/2019 4:45,2.93,12.79,3.17,4.94
1/11/2019 5:00,2.94,12.8,3.17,4.94
1/11/2019 5:15,2.94,12.8,3.15,4.94
1/11/2019 5:30,2.94,12.8,3.13,4.94
1/11/2019 5:45,2.95,12.8,3.13,4.94
1/11/2019 6:00,2.95,12.8,3.12,4.94
1/11/2019 6:15,2.95,12.79,3.12,4.94
1/11/2019 6:30,2.96,12.79,3.12,4.94
1/11/2019 6:45,2.96,12.78,3.12,4.94
1/11/2019 7:00,2.95,12.77,3.11,4.95
1/11/2019 7:15,2.97,12.76,3.12,4.94
1/11/2019 7:30,2.98,12.75,3.11,4.95
1/11/2019 7:45,2.99,12.74,3.11,4.95
1/11/2019 8:00,3,12.73,3.12,4.95
1/11/2019 8:15,3.01,12.73,3.13,4.95
1/11/2019 8:30,3.02,12.73,3.14,4.95
1/11/2019 8:45,3.02,12.72,3.14,4.95
1/11/2019 9:00,3.02,12.72,3.14,4.96
1/11/2019 9:15,3.02,12.71,3.13,4.96
1/11/2019 9:30,3.03,12.69,3.13,4.96
1/11/2019 9:45,3.03,12.69,3.13,4.96
1/11/2019 10:00,3.04,12.68,3.11,4.96
1/11/2019 10:15,3.04,12.67,3.1,4.96
1/11/2019 10:30,3.04,12.67,3.11,4.96
1/11/2019 10:45,3.05,12.65,3.13,4.97
1/11/2019 11:00,3.07,12.64,3.13,4.97
1/11/2019 11:15,3.07,12.63,3.13,4.97
1/11/2019 11:30,3.07,12.63,3.14,4.97
1/11/2019 11:45,3.08,12.62,3.15,4.97
1/11/2019 12:00,3.09,12.61,3.16,4.97
1/11/2019 12:15,3.09,12.62,3.17,4.97
1/11/2019 12:30,3.09,12.6,3.18,4.97
1/11/2019 12:45,3.09,12.58,3.16,4.97
1/11/2019 13:00,3.09,12.59,3.16,4.98
1/11/2019 13:15,3.1,12.59,3.17,4.97
1/11/2019 13:30,3.08,12.6,3.17,4.98
1/11/2019 13:45,3.08,12.6,3.16,4.98
1/11/2019 14:00,3.08,12.59,3.17,4.98
1/11/2019 14:15,3.07,12.59,3.18,4.97
1/11/2019 14:30,3.06,12.59,3.19,4.97
1/11/2019 14:45,3.06,12.59,3.2,4.97
1/11/2019 15:00,3.06,12.59,3.22,4.97
1/11/2019 15:15,3.07,12.6,3.23,4.97
1/11/2019 15:30,3.07,12.6,3.24,4.97
1/11/2019 15:45,3.07,12.59,3.24,4.97
1/11/2019 16:00,3.07,12.59,3.23,4.97
1/11/2019 16:15,3.08,12.57,3.24,4.97
1/11/2019 16:30,3.08,12.57,3.23,4.97
1/11/2019 16:45,3.08,12.57,3.23,4.98
1/11/2019 17:00,3.08,12.58,3.22,4.98
1/11/2019 17:15,3.08,12.59,3.23,4.98
1/11/2019 17:30,3.07,12.6,3.23,4.98
1/11/2019 17:45,3.07,12.59,3.23,4.98
1/11/2019 18:00,3.07,12.58,3.24,4.98
1/11/2019 18:15,3.06,12.56,3.24,4.98
1/11/2019 18:30,3.06,12.56,3.25,4.98
1/11/2019 18:45,3.05,12.55,3.25,4.99
1/11/2019 19:00,3.05,12.55,3.25,4.99
1/11/2019 19:15,3.04,12.56,3.24,4.99
1/11/2019 19:30,3.04,12.56,3.23,5
1/11/2019 19:45,3.04,12.56,3.23,5
1/11/2019 20:00,3.03,12.57,3.22,5
1/11/2019 20:15,3.03,12.57,3.22,5.01
1/11/2019 20:30,3.03,12.58,3.22,5.01
1/11/2019 20:45,3.03,12.58,3.22,5.01
1/11/2019 21:00,3.02,12.59,3.22,5.01
1/11/2019 21:15,3.02,12.58,3.22,5.02
1/11/2019 21:30,3.02,12.58,3.2,5.02
1/11/2019 21:45,3.01,12.58,3.19,5.03
1/11/2019 22:00,3.01,12.58,3.2,5.03
1/11/2019 22:15,3.01,12.58,3.21,5.03
1/11/2019 22:30,3,12.59,3.22,5.03
1/11/2019 22:45,3.01,12.59,3.22,5.04
1/11/2019 23:00,3,12.59,3.22,5.04
1/11/2019 23:15,3.01,12.6,3.22,5.04
1/11/2019 23:30,3.01,12.6,3.2,5.04
1/11/2019 23:45,3.01,12.6,3.2,5.04
1/12/2019 0:00,3.03,12.59,3.2,5.04
1/12/2019 0:15,3.06,12.59,3.2,5.04
1/12/2019 0:30,3.05,12.59,3.2,5.05
1/12/2019 0:45,3.04,12.58,3.19,5.05
1/12/2019 1:00,3.03,12.57,3.19,5.05
1/12/2019 1:15,3.03,12.56,3.2,5.05
1/12/2019 1:30,3.03,12.56,3.2,5.05
1/12/2019 1:45,3.02,12.55,3.2,5.05
1/12/2019 2:00,3.02,12.53,3.19,5.05
1/12/2019 2:15,3.02,12.51,3.19,5.05
1/12/2019 2:30,3.01,12.5,3.18,5.05
1/12/2019 2:45,3.01,12.48,3.18,5.05
1/12/2019 3:00,3,12.46,3.18,5.05
1/12/2019 3:15,3,12.47,3.18,5.05
1/12/2019 3:30,3,12.48,3.18,5.05
1/12/2019 3:45,3,12.46,3.17,5.05
1/12/2019 4:00,3,12.45,3.17,5.04
1/12/2019 4:15,2.99,12.44,3.17,5.04
1/12/2019 4:30,2.99,12.43,3.18,5.04
1/12/2019 4:45,3,12.42,3.17,5.04
1/12/2019 5:00,3,12.41,3.17,5.03
1/12/2019 5:15,3,12.41,3.17,5.03
1/12/2019 5:30,3,12.41,3.17,5.03
1/12/2019 5:45,3,12.41,3.18,5.03
1/12/2019 6:00,3.01,12.4,3.18,5.03
1/12/2019 6:15,3.02,12.4,3.18,5.02
1/12/2019 6:30,3.02,12.38,3.19,5.02
1/12/2019 6:45,3.02,12.37,3.18,5.01
1/12/2019 7:00,3.03,12.37,3.16,5.01
1/12/2019 7:15,3.03,12.38,3.17,5
1/12/2019 7:30,3.03,12.39,3.17,5
1/12/2019 7:45,3.03,12.39,3.17,5
1/12/2019 8:00,3.04,12.37,3.18,4.99
1/12/2019 8:15,3.03,12.35,3.17,4.99
1/12/2019 8:30,3.04,12.35,3.16,4.99
1/12/2019 8:45,3.04,12.36,3.16,4.98
1/12/2019 9:00,3.03,12.35,3.16,4.98
1/12/2019 9:15,3.02,12.36,3.15,4.98
1/12/2019 9:30,3.01,12.35,3.15,4.98
1/12/2019 9:45,3.01,12.35,3.16,4.98
1/12/2019 10:00,3.01,12.35,3.16,4.98
1/12/2019 10:15,3.01,12.34,3.15,4.97
1/12/2019 10:30,3,12.34,3.16,4.97
1/12/2019 10:45,2.99,12.34,3.16,4.97
1/12/2019 11:00,2.99,12.33,3.17,4.97
1/12/2019 11:15,2.99,12.33,3.17,4.97
1/12/2019 11:30,3,12.33,3.17,4.97
1/12/2019 11:45,3,12.32,3.18,4.97
1/12/2019 12:00,3,12.32,3.18,4.97
1/12/2019 12:15,2.99,12.32,3.18,4.97
1/12/2019 12:30,3,12.32,3.18,4.97
1/12/2019 12:45,3,12.33,3.18,4.97
1/12/2019 13:00,3,12.32,3.19,4.97
1/12/2019 13:15,3.01,12.34,3.18,4.97
1/12/2019 13:30,3,12.33,3.19,4.97
1/12/2019 13:45,3.01,12.31,3.19,4.97
1/12/2019 14:00,3.01,12.32,3.19,4.97
1/12/2019 14:15,3,12.31,3.18,4.97
1/12/2019 14:30,3,12.33,3.17,4.97
1/12/2019 14:45,3,12.33,3.18,4.98
1/12/2019 15:00,3,12.33,3.17,4.98
1/12/2019 15:15,3,12.34,3.17,4.98
1/12/2019 15:30,3.01,12.33,3.17,4.98
1/12/2019 15:45,3.01,12.31,3.17,4.98
1/12/2019 16:00,3.01,12.33,3.17,4.99
1/12/2019 16:15,3.01,12.33,3.17,4.99
1/12/2019 16:30,3.01,12.32,3.16,4.99
1/12/2019 16:45,3.01,12.31,3.15,5
1/12/2019 17:00,3.01,12.32,3.15,5
1/12/2019 17:15,3.02,12.32,3.15,5
1/12/2019 17:30,3.01,12.31,3.15,5
1/12/2019 17:45,3.02,12.31,3.14,5.01
1/12/2019 18:00,3.02,12.31,3.15,5.01
1/12/2019 18:15,3.03,12.32,3.14,5.02
1/12/2019 18:30,3.03,12.32,3.14,5.02
1/12/2019 18:45,3.04,12.32,3.15,5.02
1/12/2019 19:00,3.04,12.32,3.15,5.02
1/12/2019 19:15,3.05,12.33,3.16,5.02
1/12/2019 19:30,3.05,12.32,3.16,5.02
1/12/2019 19:45,3.07,12.31,3.16,5.02
1/12/2019 20:00,3.08,12.32,3.15,5.02
1/12/2019 20:15,3.09,12.3,3.16,5.02
1/12/2019 20:30,3.09,12.31,3.16,5.03
1/12/2019 20:45,3.1,12.32,3.16,5.02
1/12/2019 21:00,3.1,12.33,3.17,5.02
1/12/2019 21:15,3.1,12.33,3.17,5.02
1/12/2019 21:30,3.11,12.33,3.17,5.02
1/12/2019 21:45,3.1,12.32,3.17,5.02
1/12/2019 22:00,3.11,12.31,3.16,5.02
1/12/2019 22:15,3.11,12.31,3.16,5.01
1/12/2019 22:30,3.12,12.31,3.16,5.01
1/12/2019 22:45,3.13,12.31,3.16,5.01
1/12/2019 23:00,3.15,12.32,3.17,5.01
1/12/2019 23:15,3.16,12.33,3.18,5.01
1/12/2019 23:30,3.16,12.33,3.19,5.01
1/12/2019 23:45,3.16,12.32,3.2,5
1/13/2019 0:00,3.17,12.32,3.2,5
1/13/2019 0:15,3.17,12.32,3.21,5
1/13/2019 0:30,3.16,12.33,3.21,5
1/13/2019 0:45,3.14,12.33,3.21,5
1/13/2019 1:00,3.1,12.33,3.22,5
1/13/2019 1:15,3.09,12.32,3.23,5
1/13/2019 1:30,3.07,12.32,3.23,4.99
1/13/2019 1:45,3.06,12.34,3.24,4.99
1/13/2019 2:00,3.05,12.33,3.24,4.99
1/13/2019 2:15,3.04,12.35,3.25,4.99
1/13/2019 2:30,3.04,12.34,3.25,4.99
1/13/2019 2:45,3.03,12.33,3.25,4.99
1/13/2019 3:00,3.03,12.33,3.26,4.99
1/13/2019 3:15,3.03,12.34,3.25,4.99
1/13/2019 3:30,3.02,12.34,3.25,4.99
1/13/2019 3:45,3.01,12.33,3.26,4.99
1/13/2019 4:00,3.01,12.3,3.26,4.99
1/13/2019 4:15,3.01,12.3,3.26,4.99
1/13/2019 4:30,3.01,12.31,3.26,4.99
1/13/2019 4:45,3.01,12.32,3.26,4.99
1/13/2019 5:00,3.01,12.31,3.26,4.99
1/13/2019 5:15,3.01,12.33,3.26,5
1/13/2019 5:30,3.01,12.34,3.24,5
1/13/2019 5:45,3.01,12.34,3.24,5
1/13/2019 6:00,3.01,12.34,3.23,5
1/13/2019 6:15,3,12.34,3.21,5
1/13/2019 6:30,3,12.35,3.2,5.01
1/13/2019 6:45,3,12.38,3.2,5.01
1/13/2019 7:00,3.01,12.42,3.2,5.01
1/13/2019 7:15,3.02,12.46,3.18,5.02
1/13/2019 7:30,3.02,12.51,3.18,5.02
1/13/2019 7:45,3.01,12.53,3.18,5.02
1/13/2019 8:00,3.01,12.56,3.18,5.02
1/13/2019 8:15,3,12.6,3.18,5.02
1/13/2019 8:30,3,12.65,3.18,5.03
1/13/2019 8:45,3,12.67,3.17,5.03
1/13/2019 9:00,3,12.69,3.18,5.03
1/13/2019 9:15,3.01,12.7,3.17,5.03
1/13/2019 9:30,2.99,12.72,3.17,5.03
1/13/2019 9:45,2.99,12.73,3.17,5.03
1/13/2019 10:00,2.99,12.77,3.17,5.03
1/13/2019 10:15,2.99,12.77,3.17,5.03
1/13/2019 10:30,2.99,12.78,3.17,5.03
1/13/2019 10:45,2.99,12.79,3.16,5.02
1/13/2019 11:00,3,12.79,3.16,5.02
1/13/2019 11:15,3,12.79,3.16,5.02
1/13/2019 11:30,3,12.81,3.16,5.01
1/13/2019 11:45,2.98,12.81,3.16,5.02
1/13/2019 12:00,2.99,12.81,3.16,5.02
1/13/2019 12:15,2.99,12.81,3.17,5.02
1/13/2019 12:30,2.99,12.82,3.17,5.01
1/13/2019 12:45,3,12.82,3.17,5.01
1/13/2019 13:00,3,12.84,3.17,5.01
1/13/2019 13:15,3,12.85,3.17,5
1/13/2019 13:30,3.01,12.85,3.16,5
1/13/2019 13:45,3.01,12.85,3.16,5
1/13/2019 14:00,3.01,12.85,3.16,5
1/13/2019 14:15,3.02,12.85,3.16,5
1/13/2019 14:30,3.03,12.85,3.16,5
1/13/2019 14:45,3.03,12.85,3.16,5
1/13/2019 15:00,3.02,12.85,3.16,5
1/13/2019 15:15,3.02,12.85,3.16,5
1/13/2019 15:30,3.03,12.84,3.16,5
1/13/2019 15:45,3.05,12.83,3.15,5
1/13/2019 16:00,3.05,12.83,3.15,5
1/13/2019 16:15,3.05,12.84,3.15,5.01
1/13/2019 16:30,3.06,12.84,3.15,5.01
1/13/2019 16:45,3.05,12.84,3.14,5.01
1/13/2019 17:00,3.05,12.85,3.15,5.01
1/13/2019 17:15,3.06,12.85,3.15,5.01
1/13/2019 17:30,3.07,12.86,3.15,5.02
1/13/2019 17:45,3.07,12.86,3.16,5.02
1/13/2019 18:00,3.07,12.86,3.15,5.02
1/13/2019 18:15,3.07,12.86,3.16,5.02
1/13/2019 18:30,3.07,12.85,3.15,5.02
1/13/2019 18:45,3.08,12.85,3.17,5.03
1/13/2019 19:00,3.08,12.86,3.16,5.03
1/13/2019 19:15,3.08,12.86,3.16,5.03
1/13/2019 19:30,3.09,12.87,3.16,5.03
1/13/2019 19:45,3.09,12.87,3.18,5.03
1/13/2019 20:00,3.09,12.87,3.18,5.03
1/13/2019 20:15,3.09,12.87,3.18,5.02
1/13/2019 20:30,3.1,12.87,3.18,5.02
1/13/2019 20:45,3.09,12.87,3.17,5.02
